Race Type,Gender,Bib,Name,Nationality Flag,Gun Time,Rank,Gender Rank,Chip Time,Speed (Km/Hr),Pace (min/km),Distance Covered
HALF MARATHON,#6_Male,2318,3723fb9f-8e6f-4b66-80b7-241d29a7a334,[img:flags/SA.gif],02:45:16.320,675 / 1134,572 / 912,02:32:20.589,8.3 Km/Hr,7:13 min/km,21.1 KM
HALF MARATHON,#6_Male,2538,a4634942-d139-4d95-9ef2-2ead5fbbf27b,[img:flags/JO.gif],02:45:08.805,676 / 1134,573 / 912,02:32:23.689,8.3 Km/Hr,7:13 min/km,21.1 KM
HALF MARATHON,#6_Male,2766,db1a3947-9fdd-44e6-9abf-3140cc471557,[img:flags/SA.gif],02:54:37.200,677 / 1134,574 / 912,02:32:32.872,8.2 Km/Hr,7:13 min/km,21.1 KM
HALF MARATHON,#6_Male,2713,ed0fa0bd-2fc3-4a09-a574-4ae973e33659,[img:flags/SA.gif],03:07:19.849,678 / 1134,575 / 912,02:32:36.255,8.2 Km/Hr,7:13 min/km,21.1 KM
HALF MARATHON,#6_Male,2715,eebcb5c6-ff37-4f25-a210-69527bd8f2b0,[img:flags/SA.gif],03:07:19.570,679 / 1134,576 / 912,02:32:36.309,8.2 Km/Hr,7:13 min/km,21.1 KM
HALF MARATHON,#6_Male,3284,08af1cf6-65b8-4450-8a00-4b48a8661c0f,,02:45:21.326,680 / 1134,577 / 912,02:32:38.295,8.2 Km/Hr,7:14 min/km,21.1 KM
HALF MARATHON,#6_Male,2400,9a02bc65-012e-49a1-a713-80d6805ed8f0,[img:flags/SA.gif],02:45:42.115,682 / 1134,578 / 912,02:32:47.244,8.2 Km/Hr,7:14 min/km,21.1 KM
HALF MARATHON,#6_Male,2595,5d50f2b4-9a41-4062-8dd5-6eaec07472a0,[img:flags/EG.gif],02:45:36.421,683 / 1134,579 / 912,02:32:48.164,8.2 Km/Hr,7:14 min/km,21.1 KM
HALF MARATHON,#6_Male,2916,8a44e32d-e747-471c-af03-f221181af9e8,[img:flags/SA.gif],02:46:10.662,684 / 1134,580 / 912,02:32:50.824,8.2 Km/Hr,7:14 min/km,21.1 KM
HALF MARATHON,#6_Male,3502,cae16f7b-564d-4081-b640-3a87a6cac7d7,[img:flags/PK.gif],03:01:37.597,687 / 1134,581 / 912,02:33:15.879,8.2 Km/Hr,7:15 min/km,21.1 KM
HALF MARATHON,#6_Male,3590,e2f58f66-3a8e-4735-99b9-ed39e674b139,[img:flags/SD.gif],02:45:43.360,688 / 1134,582 / 912,02:33:18.840,8.2 Km/Hr,7:15 min/km,21.1 KM
HALF MARATHON,#6_Male,3373,7d9751f4-4aa9-44bb-8e13-aec54e807bf1,[img:flags/SA.gif],02:46:33.862,689 / 1134,583 / 912,02:33:20.263,8.2 Km/Hr,7:16 min/km,21.1 KM
HALF MARATHON,#6_Male,2868,3d6d7a15-100b-4ed8-a6a8-5823e31f5015,[img:flags/SA.gif],02:45:59.400,690 / 1134,584 / 912,02:33:29.803,8.2 Km/Hr,7:16 min/km,21.1 KM
HALF MARATHON,#6_Male,2265,ce16b3bd-87a2-47b3-9baf-3e7810de6aea,[img:flags/SA.gif],02:46:53.453,691 / 1134,585 / 912,02:33:40.882,8.2 Km/Hr,7:17 min/km,21.1 KM
HALF MARATHON,#6_Male,2266,b2dc6398-3f7d-4d56-b6ec-5d844449aeed,[img:flags/SA.gif],02:46:59.335,692 / 1134,586 / 912,02:33:45.397,8.2 Km/Hr,7:17 min/km,21.1 KM
HALF MARATHON,#6_Male,3094,5b812391-cab9-4333-a393-af51e1dd8fb9,[img:flags/PK.gif],03:02:07.309,693 / 1134,587 / 912,02:33:45.775,8.2 Km/Hr,7:17 min/km,21.1 KM
HALF MARATHON,#6_Male,2956,69d63cd2-8b1a-43cc-b7aa-e2ce0853e396,[img:flags/SA.gif],03:02:09.880,694 / 1134,588 / 912,02:34:00.365,8.2 Km/Hr,7:17 min/km,21.1 KM
HALF MARATHON,#6_Male,2096,98542c0f-947f-42ce-a00e-2b77ef1141ed,[img:flags/SA.gif],02:59:47.094,695 / 1134,589 / 912,02:34:03.930,8.2 Km/Hr,7:18 min/km,21.1 KM
HALF MARATHON,#6_Male,2827,bc250a15-937d-4172-b806-e6ea011e964b,[img:flags/GB.gif],03:11:38.243,696 / 1134,590 / 912,02:34:15.821,8.2 Km/Hr,7:18 min/km,21.1 KM
HALF MARATHON,#6_Male,2515,647c2553-7540-404f-a6c0-87ea4fac7273,,03:03:15.054,697 / 1134,591 / 912,02:34:20.280,8.2 Km/Hr,7:18 min/km,21.1 KM
HALF MARATHON,#6_Male,3193,11ba0272-1c60-43ba-9d2e-00e621c8dd34,[img:flags/BH.gif],02:46:24.254,698 / 1134,592 / 912,02:34:20.954,8.2 Km/Hr,7:18 min/km,21.1 KM
HALF MARATHON,#6_Male,2854,ed341749-b078-4800-930a-4fda797be916,[img:flags/SA.gif],02:47:17.186,699 / 1134,593 / 912,02:34:23.663,8.1 Km/Hr,7:19 min/km,21.1 KM
HALF MARATHON,#6_Male,3386,158bb3c7-8355-427b-8867-ccb872e5edde,[img:flags/EG.gif],02:47:13.342,700 / 1134,594 / 912,02:34:26.781,8.1 Km/Hr,7:19 min/km,21.1 KM
HALF MARATHON,#6_Male,3151,b7ef6624-6d42-45ca-9c34-fab7b83f2cb1,[img:flags/FR.gif],02:46:31.857,702 / 1134,595 / 912,02:34:31.428,8.1 Km/Hr,7:19 min/km,21.1 KM
HALF MARATHON,#6_Male,3747,8da59c20-1165-491d-ae1e-000ee9740b0f,[img:flags/EG.gif],02:46:43.764,704 / 1134,596 / 912,02:34:45.293,8.1 Km/Hr,7:20 min/km,21.1 KM
HALF MARATHON,#6_Male,3012,ab3f5130-3351-4623-b431-20613bcd790d,[img:flags/PH.gif],02:51:50.714,705 / 1134,597 / 912,02:34:46.653,8.1 Km/Hr,7:20 min/km,21.1 KM
HALF MARATHON,#6_Male,3412,e189e132-92d4-4ea8-9495-ddec5f8af641,[img:flags/SA.gif],02:47:00.122,706 / 1134,598 / 912,02:34:55.522,8.1 Km/Hr,7:20 min/km,21.1 KM
HALF MARATHON,#6_Male,3641,f5906635-c382-4829-a7a5-2dadd347d2ba,[img:flags/SA.gif],02:52:29.808,708 / 1134,599 / 912,02:34:57.396,8.1 Km/Hr,7:20 min/km,21.1 KM
HALF MARATHON,#6_Male,2768,8ce22e11-9ed3-4d45-948c-b26191a14f41,[img:flags/IT.gif],02:54:17.658,709 / 1134,600 / 912,02:34:59.507,8.1 Km/Hr,7:20 min/km,21.1 KM
HALF MARATHON,#6_Male,2963,1fcbbfae-be5e-4468-afd0-58cdc6fb597a,[img:flags/IT.gif],02:47:55.481,710 / 1134,601 / 912,02:35:11.930,8.1 Km/Hr,7:21 min/km,21.1 KM
HALF MARATHON,#6_Male,3047,50a69e66-30b5-4ade-8ac6-2c2622eaa01d,[img:flags/PS.gif],03:10:51.682,712 / 1134,602 / 912,02:35:20.180,8.1 Km/Hr,7:21 min/km,21.1 KM
HALF MARATHON,#6_Male,3046,43e3f798-46a2-4d2c-b44e-5947e8f8eb09,[img:flags/PS.gif],03:34:36.093,715 / 1134,603 / 912,02:35:53.121,8.1 Km/Hr,7:23 min/km,21.1 KM
HALF MARATHON,#6_Male,3014,a3b7ab3d-a6c9-4eb2-ac03-9c88305e0793,[img:flags/SA.gif],02:49:15.914,717 / 1134,604 / 912,02:36:02.076,8.1 Km/Hr,7:23 min/km,21.1 KM
HALF MARATHON,#6_Male,3623,beb8d4f3-6503-48bd-ac48-c995f932f450,[img:flags/SA.gif],02:49:21.560,719 / 1134,605 / 912,02:36:06.259,8.1 Km/Hr,7:23 min/km,21.1 KM
HALF MARATHON,#6_Male,3123,51689042-e0e5-42db-aa7d-cbc6210b6234,[img:flags/IN.gif],02:48:18.115,720 / 1134,606 / 912,02:36:08.434,8.1 Km/Hr,7:24 min/km,21.1 KM
HALF MARATHON,#6_Male,2900,759242b4-f87f-476c-b604-68aa91481e5c,[img:flags/SA.gif],03:19:54.607,721 / 1134,607 / 912,02:36:10.504,8.1 Km/Hr,7:24 min/km,21.1 KM
HALF MARATHON,#6_Male,2897,7b706860-391f-4d46-add6-3c8ba142b1f7,[img:flags/SA.gif],02:49:07.734,722 / 1134,608 / 912,02:36:13.242,8.1 Km/Hr,7:24 min/km,21.1 KM
HALF MARATHON,#6_Male,3770,5c773e71-6034-4f1c-a2a1-b956ac95d9fd,[img:flags/EG.gif],03:01:38.075,723 / 1134,609 / 912,02:36:19.405,8.0 Km/Hr,7:24 min/km,21.1 KM
HALF MARATHON,#6_Male,2048,4e761b59-2769-4c4e-b977-16e6c545ad92,[img:flags/SA.gif],02:55:41.302,724 / 1134,610 / 912,02:36:19.487,8.0 Km/Hr,7:24 min/km,21.1 KM
HALF MARATHON,#6_Male,2287,4cf1628e-f08f-4da7-b166-f514ee647c47,[img:flags/IN.gif],02:48:21.401,725 / 1134,611 / 912,02:36:21.551,8.0 Km/Hr,7:24 min/km,21.1 KM
HALF MARATHON,#6_Male,3725,9141f0b6-956b-4662-9db7-b1f195d4fff5,[img:flags/SA.gif],02:54:12.921,726 / 1134,612 / 912,02:36:29.058,8.0 Km/Hr,7:24 min/km,21.1 KM
HALF MARATHON,#6_Male,2942,5768a573-ff64-464d-aa44-4a402e2def49,[img:flags/SA.gif],02:49:34.377,727 / 1134,613 / 912,02:36:31.735,8.0 Km/Hr,7:25 min/km,21.1 KM
HALF MARATHON,#6_Male,2243,2988edb0-5216-41d1-801e-d1aac26ed5f6,[img:flags/IN.gif],02:49:24.806,728 / 1134,614 / 912,02:36:38.247,8.0 Km/Hr,7:25 min/km,21.1 KM
HALF MARATHON,#6_Male,2969,9619ab21-5318-4312-ba34-54bafd676a23,[img:flags/SA.gif],02:49:53.736,729 / 1134,615 / 912,02:36:44.274,8.0 Km/Hr,7:25 min/km,21.1 KM
HALF MARATHON,#6_Male,3472,1b9efad7-524e-4383-b158-d6599333e836,[img:flags/SA.gif],02:54:27.747,731 / 1134,616 / 912,02:36:58.085,8.0 Km/Hr,7:26 min/km,21.1 KM
HALF MARATHON,#6_Male,2257,223bb744-9aca-475e-a871-94532548f7a2,[img:flags/SA.gif],02:48:53.932,732 / 1134,617 / 912,02:36:58.224,8.0 Km/Hr,7:26 min/km,21.1 KM
HALF MARATHON,#6_Male,2815,6adb3faa-418c-4788-8aac-8d685409b8c5,[img:flags/SA.gif],03:09:17.720,733 / 1134,618 / 912,02:37:04.131,8.0 Km/Hr,7:26 min/km,21.1 KM
HALF MARATHON,#6_Male,2888,3f763957-109d-4db6-a38d-8f83dacd6fb3,[img:flags/SA.gif],02:50:12.683,734 / 1134,619 / 912,02:37:06.344,8.0 Km/Hr,7:26 min/km,21.1 KM
HALF MARATHON,#6_Male,2174,ef326033-c7f6-4bb9-89f2-92bf5ab7b293,[img:flags/GB.gif],03:00:10.534,738 / 1134,620 / 912,02:37:19.991,8.0 Km/Hr,7:27 min/km,21.1 KM
HALF MARATHON,#6_Male,2681,caf46c6d-bf54-4e2f-9351-0b92a6970f85,[img:flags/IN.gif],02:49:51.062,740 / 1134,621 / 912,02:37:32.181,8.0 Km/Hr,7:27 min/km,21.1 KM
HALF MARATHON,#6_Male,3239,bba3843f-1693-43f6-84dc-6769cc28aaa7,,02:50:47.402,741 / 1134,622 / 912,02:37:32.405,8.0 Km/Hr,7:27 min/km,21.1 KM
HALF MARATHON,#6_Male,3549,acf286c1-a12e-413e-96da-81eded35803c,[img:flags/SA.gif],02:51:09.441,742 / 1134,623 / 912,02:37:35.870,8.0 Km/Hr,7:28 min/km,21.1 KM
HALF MARATHON,#6_Male,3613,037b3f2c-5c5a-49dc-8697-3c07eb579239,[img:flags/JO.gif],03:39:11.139,743 / 1134,624 / 912,02:37:40.835,8.0 Km/Hr,7:28 min/km,21.1 KM
HALF MARATHON,#6_Male,2288,0f363bef-4d24-4a57-81f4-2abb7ec39282,[img:flags/SA.gif],02:51:10.814,744 / 1134,625 / 912,02:37:57.618,8.0 Km/Hr,7:29 min/km,21.1 KM
HALF MARATHON,#6_Male,3341,5ad22f07-8360-496d-a288-4276cab0f135,[img:flags/SA.gif],02:55:30.307,745 / 1134,626 / 912,02:37:59.783,8.0 Km/Hr,7:29 min/km,21.1 KM
HALF MARATHON,#6_Male,2372,7e176230-9521-43ce-8891-b76627fe86e6,[img:flags/SA.gif],02:50:07.281,746 / 1134,627 / 912,02:38:04.627,8.0 Km/Hr,7:29 min/km,21.1 KM
HALF MARATHON,#6_Male,3058,b32625e8-3330-4ed4-85de-a883b21a97cc,,02:52:37.678,747 / 1134,628 / 912,02:38:07.357,8.0 Km/Hr,7:29 min/km,21.1 KM
HALF MARATHON,#6_Male,2994,8fe96885-70f2-4865-ae25-4ffdb501f821,[img:flags/SA.gif],02:51:38.364,748 / 1134,629 / 912,02:38:07.742,8.0 Km/Hr,7:29 min/km,21.1 KM
HALF MARATHON,#6_Male,3558,8b3a2269-6181-424b-8aae-a34f64b66778,,02:54:22.377,749 / 1134,630 / 912,02:38:08.673,8.0 Km/Hr,7:29 min/km,21.1 KM
HALF MARATHON,#6_Male,2289,96a6cb95-a3bb-43b7-8bfb-e43136064c2b,[img:flags/IN.gif],02:51:14.552,750 / 1134,631 / 912,02:38:14.771,8.0 Km/Hr,7:29 min/km,21.1 KM
HALF MARATHON,#6_Male,3037,47153508-8137-4821-a73d-5be5c86803a8,[img:flags/IN.gif],02:50:10.314,751 / 1134,632 / 912,02:38:22.378,7.9 Km/Hr,7:30 min/km,21.1 KM
HALF MARATHON,#6_Male,3080,2a000d30-a22d-4ea0-bbdc-be753db518f9,[img:flags/QA.gif],02:51:00.242,752 / 1134,633 / 912,02:38:26.624,7.9 Km/Hr,7:30 min/km,21.1 KM
HALF MARATHON,#6_Male,3760,2c2428a1-3ffa-4e28-9347-ef0c64634b4f,[img:flags/SA.gif],02:53:09.258,753 / 1134,634 / 912,02:38:27.289,7.9 Km/Hr,7:30 min/km,21.1 KM
HALF MARATHON,#6_Male,3669,bad04637-b446-4aa6-a378-340a3d9f0c49,[img:flags/JO.gif],02:50:52.575,756 / 1134,635 / 912,02:38:39.230,7.9 Km/Hr,7:31 min/km,21.1 KM
HALF MARATHON,#6_Male,3761,402ded4c-4d2f-4f56-9f3d-8dae419cf292,[img:flags/SA.gif],02:56:26.330,758 / 1134,636 / 912,02:38:53.343,7.9 Km/Hr,7:31 min/km,21.1 KM
HALF MARATHON,#6_Male,3660,13670f87-17d2-4afe-9b6e-9bc00b1920c8,[img:flags/MY.gif],02:50:45.841,759 / 1134,637 / 912,02:38:54.784,7.9 Km/Hr,7:31 min/km,21.1 KM
HALF MARATHON,#6_Male,3782,58713fe1-5f2a-49a1-bde2-1395611b39ad,[img:flags/JO.gif],02:50:47.658,760 / 1134,638 / 912,02:38:54.860,7.9 Km/Hr,7:31 min/km,21.1 KM
HALF MARATHON,#6_Male,3198,5ab2ab26-9033-4599-9c76-5f25e8f84271,[img:flags/GB.gif],02:51:51.824,762 / 1134,639 / 912,02:38:56.952,7.9 Km/Hr,7:31 min/km,21.1 KM
HALF MARATHON,#6_Male,2437,030cb20e-13cd-45ca-a857-55391c773593,[img:flags/SA.gif],03:03:32.375,763 / 1134,640 / 912,02:39:03.363,7.9 Km/Hr,7:32 min/km,21.1 KM
HALF MARATHON,#6_Male,2974,da04bf10-74eb-49ea-80de-b498fb5bbfe5,[img:flags/ZA.gif],02:51:14.031,765 / 1134,641 / 912,02:39:09.230,7.9 Km/Hr,7:32 min/km,21.1 KM
HALF MARATHON,#6_Male,9991,11f6b3a0-2ffd-4753-b708-409a406cd3a8,[img:flags/SA.gif],02:57:15.242,766 / 1134,642 / 912,02:39:13.977,7.9 Km/Hr,7:32 min/km,21.1 KM
HALF MARATHON,#6_Male,3692,472a98ae-df20-45a6-9aac-1baaf3ea2369,[img:flags/PK.gif],02:51:57.204,767 / 1134,643 / 912,02:39:17.162,7.9 Km/Hr,7:32 min/km,21.1 KM
HALF MARATHON,#6_Male,3188,448e379c-3018-4c0c-8f55-865b67a16789,[img:flags/SA.gif],03:23:28.875,768 / 1134,644 / 912,02:39:20.126,7.9 Km/Hr,7:33 min/km,21.1 KM
HALF MARATHON,#6_Male,3220,79ca387f-f3cb-4193-851c-7442c6dc2e7b,[img:flags/EG.gif],02:51:53.723,769 / 1134,645 / 912,02:39:26.496,7.9 Km/Hr,7:33 min/km,21.1 KM
HALF MARATHON,#6_Male,3741,fab09451-eae7-4262-893a-ff98c73646b7,[img:flags/SA.gif],02:52:11.045,770 / 1134,646 / 912,02:39:40.827,7.9 Km/Hr,7:34 min/km,21.1 KM
HALF MARATHON,#6_Male,3241,e2fd8c0a-e2c1-4ae2-b276-14a54e90d251,[img:flags/EG.gif],02:51:59.604,771 / 1134,647 / 912,02:39:43.027,7.9 Km/Hr,7:34 min/km,21.1 KM
HALF MARATHON,#6_Male,2541,5f2711a5-9772-4f43-b27b-26d9121f0ac7,[img:flags/JO.gif],02:59:16.554,773 / 1134,648 / 912,02:40:05.449,7.9 Km/Hr,7:35 min/km,21.1 KM
HALF MARATHON,#6_Male,3280,06024d94-d2b7-4025-a5a9-77f49dfa7493,[img:flags/SA.gif],02:53:55.237,775 / 1134,649 / 912,02:40:13.839,7.9 Km/Hr,7:35 min/km,21.1 KM
HALF MARATHON,#6_Male,2597,edbd677d-94f2-45aa-bf62-2bc9403f28c1,[img:flags/MY.gif],02:52:53.414,776 / 1134,650 / 912,02:40:16.038,7.8 Km/Hr,7:35 min/km,21.1 KM
HALF MARATHON,#6_Male,3679,6c4632e8-bbeb-4529-976a-12ce039f341b,[img:flags/SA.gif],02:52:19.896,777 / 1134,651 / 912,02:40:16.614,7.8 Km/Hr,7:35 min/km,21.1 KM
HALF MARATHON,#6_Male,2623,5ed6aa9f-503b-4ffa-866f-da54ad7a5877,[img:flags/LB.gif],02:54:04.750,778 / 1134,652 / 912,02:40:21.412,7.8 Km/Hr,7:35 min/km,21.1 KM
HALF MARATHON,#6_Male,3519,f353bf87-2f0a-4b54-8c61-7afe50a86cf5,[img:flags/CN.gif],02:53:30.476,779 / 1134,653 / 912,02:40:31.844,7.8 Km/Hr,7:36 min/km,21.1 KM
HALF MARATHON,#6_Male,3207,3d96827a-059c-4dfc-8ba0-ea5d429f8106,[img:flags/SA.gif],02:55:44.633,780 / 1134,654 / 912,02:40:46.915,7.8 Km/Hr,7:37 min/km,21.1 KM
HALF MARATHON,#6_Male,3766,994de66d-f224-432f-86a0-9704b782bbe5,[img:flags/SA.gif],03:03:57.876,781 / 1134,655 / 912,02:40:51.095,7.8 Km/Hr,7:37 min/km,21.1 KM
HALF MARATHON,#6_Male,3699,5674963f-6643-4662-abca-e136bce8e10c,[img:flags/SA.gif],02:56:58.246,782 / 1134,656 / 912,02:40:51.345,7.8 Km/Hr,7:37 min/km,21.1 KM
HALF MARATHON,#6_Male,2718,3d0e548e-faf4-47dc-b33b-3f620ad17837,[img:flags/SA.gif],03:00:07.234,783 / 1134,657 / 912,02:40:53.229,7.8 Km/Hr,7:37 min/km,21.1 KM
HALF MARATHON,#6_Male,2716,20b49478-ec85-47b9-8beb-2a0103a18f80,[img:flags/SA.gif],03:49:10.968,784 / 1134,658 / 912,02:40:53.917,7.8 Km/Hr,7:37 min/km,21.1 KM
HALF MARATHON,#6_Male,3528,82ee58d5-0b86-469a-98eb-26fa606aba8e,[img:flags/EG.gif],03:01:28.676,785 / 1134,659 / 912,02:41:01.951,7.8 Km/Hr,7:37 min/km,21.1 KM
HALF MARATHON,#6_Male,3300,a24f57fa-f761-4f26-96c9-21c1dbb51798,[img:flags/SA.gif],03:05:40.017,787 / 1134,660 / 912,02:41:08.045,7.8 Km/Hr,7:38 min/km,21.1 KM
